,uid,d,t,x,y
72729,101,1,9,5.0,19.0
72730,101,1,10,7.0,18.0
72731,101,1,11,7.0,17.0
72732,101,1,12,8.0,15.0
72733,101,1,13,7.0,14.0
72734,101,1,14,7.0,15.0
72735,101,1,15,8.0,17.0
72736,101,1,16,6.0,17.0
72737,101,1,17,5.0,15.0
72738,101,1,18,3.0,16.0
72739,101,1,19,2.0,15.0
72740,101,1,20,1.0,17.0
72741,101,1,21,2.0,15.0
72742,101,1,22,3.0,17.0
72743,101,1,23,1.0,18.0
72744,101,1,24,2.0,19.0
72745,101,1,25,0.0,19.0
72746,101,1,26,2.0,19.0
72747,101,1,27,4.0,17.0
72748,101,1,28,2.0,15.0
72749,101,1,29,1.0,17.0
72750,101,1,30,1.0,17.0
72751,101,1,31,0.0,19.0
72752,101,1,32,1.0,17.0
72753,101,1,33,3.0,18.0
72754,101,1,34,4.0,18.0
72755,101,1,35,3.0,20.0
72756,101,1,36,1.0,18.0
72757,101,1,37,0.0,18.0
72758,101,1,38,1.0,17.0
72759,101,1,39,0.0,15.0
72760,101,1,40,1.0,13.0
72761,101,1,41,1.0,14.0
72762,101,1,42,3.0,14.0
72763,101,1,43,5.0,13.0
72764,101,1,44,7.0,14.0
72765,101,1,45,8.0,12.0
72766,101,1,46,7.0,12.0
72767,101,1,47,5.0,10.0
72768,101,2,0,5.0,8.0
72769,101,2,1,4.0,10.0
72770,101,2,2,2.0,9.0
72771,101,2,3,2.0,10.0
72772,101,2,4,0.0,12.0
72773,101,2,5,0.0,11.0
72774,101,2,6,0.0,9.0
72775,101,2,7,1.0,8.0
72776,101,2,8,3.0,10.0
72777,101,2,9,3.0,8.0
72778,101,2,10,1.0,10.0
72779,101,2,11,3.0,10.0
72780,101,2,12,1.0,12.0
72781,101,2,13,1.0,10.0
72782,101,2,14,2.0,11.0
72783,101,2,15,3.0,10.0
72784,101,2,16,4.0,9.0
72785,101,2,17,4.0,11.0
72786,101,2,18,6.0,9.0
72787,101,2,19,8.0,7.0
72788,101,2,20,10.0,8.0
72789,101,2,21,9.0,6.0
72790,101,2,22,7.0,5.0
72791,101,2,23,9.0,3.0
72792,101,2,24,9.0,2.0
72793,101,2,25,7.0,2.0
72794,101,2,26,7.0,2.0
72795,101,2,27,7.0,3.0
72796,101,2,28,9.0,5.0
72797,101,2,29,10.0,6.0
72798,101,2,30,11.0,8.0
72799,101,2,31,11.0,7.0
72800,101,2,32,9.0,7.0
72801,101,2,33,7.0,6.0
72802,101,2,34,5.0,8.0
72803,101,2,35,4.0,6.0
72804,101,2,36,6.0,4.0
72805,101,2,37,4.0,4.0
72806,101,2,38,5.0,2.0
72807,101,2,39,5.0,1.0
72808,101,2,40,6.0,3.0
72809,101,2,41,7.0,4.0
72810,101,2,42,5.0,4.0
72811,101,2,43,4.0,5.0
72812,101,2,44,2.0,5.0
72813,101,2,45,2.0,3.0
72814,101,2,46,4.0,5.0
72815,101,2,47,6.0,5.0
72816,101,3,0,4.0,5.0
72817,101,3,1,5.0,3.0
72818,101,3,2,7.0,3.0
72819,101,3,3,7.0,1.0
72820,101,3,4,7.0,0.0
72821,101,3,5,5.0,1.0
72822,101,3,6,4.0,0.0
72823,101,3,7,2.0,1.0
72824,101,3,8,4.0,0.0
72825,101,3,9,6.0,2.0
72826,101,3,10,5.0,2.0
72827,101,3,11,5.0,3.0
72828,101,3,12,4.0,1.0
72829,101,3,13,3.0,3.0
72830,101,3,14,4.0,1.0
72831,101,3,15,5.0,1.0
72832,101,3,16,3.0,3.0
72833,101,3,17,1.0,4.0
72834,101,3,18,1.0,6.0
72835,101,3,19,1.0,8.0
72836,101,3,20,1.0,7.0
72837,101,3,21,1.0,9.0
72838,101,3,22,1.0,9.0
72839,101,3,23,1.0,10.0
72840,101,3,24,3.0,11.0
72841,101,3,25,4.0,9.0
72842,101,3,26,5.0,7.0
72843,101,3,27,4.0,8.0
72844,101,3,28,4.0,8.0
72845,101,3,29,2.0,10.0
72846,101,3,30,2.0,9.0
72847,101,3,31,1.0,9.0
72848,101,3,32,3.0,9.0
72849,101,3,33,5.0,8.0
72850,101,3,34,5.0,9.0
72851,101,3,35,6.0,9.0
72852,101,3,36,4.0,10.0
72853,101,3,37,4.0,9.0
72854,101,3,38,2.0,7.0
72855,101,3,39,3.0,6.0
72856,101,3,40,4.0,4.0
72857,101,3,41,3.0,3.0
72858,101,3,42,4.0,2.0
72859,101,3,43,6.0,0.0
72860,101,3,44,5.0,0.0
72861,101,3,45,6.0,0.0
72862,101,3,46,7.0,0.0
72863,101,3,47,5.0,1.0
72864,101,4,0,6.0,3.0
72865,101,4,1,8.0,4.0
72866,101,4,2,8.0,6.0
72867,101,4,3,8.0,8.0
72868,101,4,4,8.0,7.0
72869,101,4,5,7.0,6.0
72870,101,4,6,7.0,5.0
72871,101,4,7,6.0,6.0
72872,101,4,8,8.0,6.0
72873,101,4,9,6.0,6.0
72874,101,4,10,8.0,6.0
72875,101,4,11,8.0,7.0
72876,101,4,12,7.0,8.0
72877,101,4,13,7.0,10.0
72878,101,4,14,9.0,11.0
72879,101,4,15,11.0,11.0
72880,101,4,16,10.0,11.0
72881,101,4,17,9.0,12.0
72882,101,4,18,9.0,11.0
72883,101,4,19,11.0,13.0
72884,101,4,20,9.0,14.0
72885,101,4,21,7.0,14.0
72886,101,4,22,6.0,15.0
72887,101,4,23,4.0,14.0
72888,101,4,24,4.0,13.0
72889,101,4,25,2.0,14.0
72890,101,4,26,2.0,14.0
72891,101,4,27,3.0,16.0
72892,101,4,28,5.0,15.0
72893,101,4,29,7.0,13.0
72894,101,4,30,9.0,14.0
72895,101,4,31,10.0,12.0
72896,101,4,32,9.0,13.0
72897,101,4,33,7.0,11.0
72898,101,4,34,5.0,13.0
72899,101,4,35,5.0,13.0
72900,101,4,36,3.0,15.0
72901,101,4,37,1.0,15.0
72902,101,4,38,2.0,15.0
72903,101,4,39,1.0,13.0
72904,101,4,40,1.0,12.0
72905,101,4,41,1.0,12.0
72906,101,4,42,2.0,10.0
72907,101,4,43,3.0,8.0
72908,101,4,44,4.0,9.0
72909,101,4,45,3.0,8.0
72910,101,4,46,2.0,10.0
72911,101,4,47,1.0,9.0
72912,101,5,0,2.0,9.0
72913,101,5,1,1.0,9.0
72914,101,5,2,1.0,11.0
72915,101,5,3,3.0,13.0
72916,101,5,4,3.0,15.0
72917,101,5,5,4.0,16.0
72918,101,5,6,5.0,18.0
72919,101,5,7,7.0,19.0
72920,101,5,8,7.0,17.0
72921,101,5,9,8.0,18.0
72922,101,5,10,6.0,16.0
72923,101,5,11,7.0,16.0
72924,101,5,12,9.0,18.0
72925,101,5,13,10.0,18.0
72926,101,5,14,12.0,19.0
72927,101,5,15,11.0,18.0
72928,101,5,16,10.0,16.0
72929,101,5,17,9.0,16.0
72930,101,5,18,9.0,16.0
72931,101,5,19,8.0,16.0
72932,101,5,20,6.0,17.0
72933,101,5,21,8.0,17.0
72934,101,5,22,10.0,17.0
72935,101,5,23,10.0,19.0
72936,101,5,24,11.0,19.0
72937,101,5,25,9.0,20.0
72938,101,5,26,10.0,19.0
72939,101,5,27,12.0,20.0
72940,101,5,28,13.0,18.0
72941,101,5,29,11.0,19.0
72942,101,5,30,9.0,20.0
72943,101,5,31,8.0,21.0
72944,101,5,32,6.0,20.0
72945,101,5,33,4.0,19.0
72946,101,5,34,4.0,18.0
72947,101,5,35,2.0,17.0
72948,101,5,36,4.0,19.0
72949,101,5,37,4.0,20.0
72950,101,5,38,3.0,18.0
72951,101,5,39,4.0,16.0
72952,101,5,40,6.0,18.0
72953,101,5,41,8.0,19.0
72954,101,5,42,10.0,17.0
72955,101,5,43,10.0,18.0
72956,101,5,44,8.0,19.0
72957,101,5,45,7.0,17.0
72958,101,5,46,5.0,17.0
72959,101,5,47,6.0,15.0
72960,101,6,0,5.0,15.0
72961,101,6,1,5.0,14.0
72962,101,6,2,3.0,12.0
72963,101,6,3,5.0,14.0
72964,101,6,4,3.0,14.0
72965,101,6,5,2.0,16.0
72966,101,6,6,2.0,16.0
72967,101,6,7,4.0,16.0
72968,101,6,8,2.0,17.0
72969,101,6,9,0.0,18.0
72970,101,6,10,0.0,20.0
72971,101,6,11,2.0,22.0
72972,101,6,12,4.0,20.0
72973,101,6,13,5.0,18.0
72974,101,6,14,6.0,19.0
72975,101,6,15,6.0,17.0
72976,101,6,16,5.0,17.0
72977,101,6,17,6.0,15.0
72978,101,6,18,6.0,17.0
72979,101,6,19,7.0,17.0
72980,101,6,20,5.0,18.0
72981,101,6,21,6.0,20.0
72982,101,6,22,7.0,22.0
72983,101,6,23,8.0,23.0
72984,101,6,24,7.0,24.0
72985,101,6,25,6.0,23.0
72986,101,6,26,4.0,24.0
72987,101,6,27,3.0,23.0
72988,101,6,28,5.0,21.0
72989,101,6,29,6.0,19.0
72990,101,6,30,6.0,19.0
72991,101,6,31,7.0,19.0
72992,101,6,32,5.0,19.0
72993,101,6,33,7.0,21.0
72994,101,6,34,9.0,23.0
72995,101,6,35,8.0,22.0
72996,101,6,36,7.0,24.0
72997,101,6,37,7.0,24.0
72998,101,6,38,7.0,23.0
72999,101,6,39,9.0,21.0
73000,101,6,40,11.0,23.0
73001,101,6,41,9.0,24.0
73002,101,6,42,10.0,22.0
73003,101,6,43,9.0,22.0
73004,101,6,44,7.0,20.0
73005,101,6,45,8.0,20.0
73006,101,6,46,9.0,22.0
73007,101,6,47,11.0,20.0
73008,101,7,0,11.0,20.0
73009,101,7,1,13.0,22.0
73010,101,7,2,13.0,22.0
73011,101,7,3,12.0,21.0
73012,101,7,4,10.0,22.0
73013,101,7,5,11.0,22.0
73014,101,7,6,12.0,21.0
73015,101,7,7,14.0,23.0
73016,101,7,8,16.0,23.0
73017,101,7,9,17.0,24.0
73018,101,7,10,16.0,22.0
73019,101,7,11,18.0,20.0
73020,101,7,12,20.0,19.0
73021,101,7,13,21.0,21.0
73022,101,7,14,20.0,21.0
73023,101,7,15,21.0,22.0
73024,101,7,16,19.0,21.0
73025,101,7,17,17.0,20.0
73026,101,7,18,16.0,18.0
73027,101,7,19,16.0,17.0
73028,101,7,20,17.0,18.0
73029,101,7,21,19.0,18.0
73030,101,7,22,18.0,16.0
73031,101,7,23,18.0,17.0
73032,101,7,24,16.0,19.0
73033,101,7,25,17.0,17.0
73034,101,7,26,19.0,18.0
73035,101,7,27,21.0,18.0
73036,101,7,28,19.0,16.0
73037,101,7,29,20.0,17.0
73038,101,7,30,18.0,17.0
73039,101,7,31,17.0,19.0
73040,101,7,32,18.0,20.0
73041,101,7,33,18.0,20.0
73042,101,7,34,20.0,19.0
73043,101,7,35,19.0,21.0
73044,101,7,36,19.0,22.0
73045,101,7,37,21.0,23.0
73046,101,7,38,22.0,23.0
73047,101,7,39,22.0,24.0
73048,101,7,40,22.0,24.0
73049,101,7,41,22.0,22.0
73050,101,7,42,24.0,24.0
73051,101,7,43,24.0,24.0
73052,101,7,44,23.0,23.0
73053,101,7,45,23.0,23.0
73054,101,7,46,24.0,23.0
73055,101,7,47,24.0,21.0
73056,101,8,0,24.0,23.0
73057,101,8,1,24.0,24.0
73058,101,8,2,24.0,23.0
73059,101,8,3,23.0,22.0
73060,101,8,4,23.0,20.0
73061,101,8,5,24.0,19.0
73062,101,8,6,24.0,19.0
73063,101,8,7,23.0,21.0
73064,101,8,8,22.0,22.0
73065,101,8,9,23.0,22.0
73066,101,8,10,23.0,20.0
73067,101,8,11,22.0,20.0
73068,101,8,12,20.0,20.0
73069,101,8,13,18.0,22.0
73070,101,8,14,17.0,20.0
73071,101,8,15,15.0,20.0
73072,101,8,16,14.0,21.0
73073,101,8,17,14.0,21.0
73074,101,8,18,14.0,22.0
73075,101,8,19,12.0,21.0
73076,101,8,20,13.0,22.0
73077,101,8,21,15.0,21.0
73078,101,8,22,14.0,21.0
73079,101,8,23,13.0,20.0
73080,101,8,24,11.0,22.0
73081,101,8,25,10.0,23.0
73082,101,8,26,8.0,21.0
73083,101,8,27,10.0,20.0
73084,101,8,28,10.0,22.0
73085,101,8,29,9.0,22.0
73086,101,8,30,7.0,21.0
73087,101,8,31,5.0,21.0
73088,101,8,32,4.0,21.0
73089,101,8,33,6.0,22.0
73090,101,8,34,4.0,22.0
73091,101,8,35,2.0,24.0
73092,101,8,36,2.0,23.0
73093,101,8,37,2.0,21.0
73094,101,8,38,4.0,22.0
73095,101,8,39,6.0,23.0
73096,101,8,40,4.0,24.0
73097,101,8,41,2.0,22.0
73098,101,8,42,0.0,24.0
73099,101,8,43,1.0,22.0
73100,101,8,44,1.0,22.0
73101,101,8,45,1.0,21.0
73102,101,8,46,1.0,22.0
73103,101,8,47,0.0,20.0
73104,101,9,0,0.0,20.0
73105,101,9,1,0.0,19.0
73106,101,9,2,1.0,18.0
73107,101,9,3,1.0,19.0
73108,101,9,4,3.0,21.0
73109,101,9,5,2.0,21.0
73110,101,9,6,1.0,23.0
73111,101,9,7,0.0,23.0
73112,101,9,8,2.0,22.0
73113,101,9,9,4.0,24.0
73114,101,9,10,3.0,24.0
73115,101,9,11,1.0,23.0
73116,101,9,12,1.0,21.0
73117,101,9,13,0.0,19.0
73118,101,9,14,2.0,21.0
73119,101,9,15,2.0,19.0
73120,101,9,16,1.0,21.0
73121,101,9,17,3.0,23.0
73122,101,9,18,5.0,21.0
73123,101,9,19,4.0,22.0
73124,101,9,20,3.0,22.0
73125,101,9,21,5.0,22.0
73126,101,9,22,4.0,23.0
73127,101,9,23,6.0,21.0
73128,101,9,24,5.0,23.0
73129,101,9,25,7.0,22.0
73130,101,9,26,5.0,23.0
73131,101,9,27,7.0,24.0
73132,101,9,28,8.0,22.0
73133,101,9,29,6.0,23.0
73134,101,9,30,6.0,23.0
73135,101,9,31,8.0,22.0
73136,101,9,32,10.0,21.0
73137,101,9,33,12.0,21.0
73138,101,9,34,10.0,22.0
73139,101,9,35,12.0,24.0
73140,101,9,36,14.0,23.0
73141,101,9,37,14.0,24.0
73142,101,9,38,12.0,24.0
73143,101,9,39,11.0,22.0
73144,101,9,40,13.0,20.0
73145,101,9,41,13.0,22.0
73146,101,9,42,15.0,24.0
73147,101,9,43,16.0,24.0
73148,101,9,44,14.0,23.0
73149,101,9,45,14.0,24.0
73150,101,9,46,14.0,23.0
73151,101,9,47,16.0,21.0
73152,101,10,0,15.0,19.0
73153,101,10,1,16.0,18.0
73154,101,10,2,17.0,17.0
73155,101,10,3,17.0,19.0
73156,101,10,4,17.0,21.0
73157,101,10,5,17.0,23.0
73158,101,10,6,18.0,24.0
73159,101,10,7,17.0,24.0
73160,101,10,8,19.0,22.0
73161,101,10,9,21.0,23.0
73162,101,10,10,23.0,24.0
73163,101,10,11,24.0,23.0
73164,101,10,12,23.0,21.0
73165,101,10,13,21.0,23.0
73166,101,10,14,19.0,21.0
73167,101,10,15,18.0,19.0
73168,101,10,16,18.0,21.0
73169,101,10,17,19.0,21.0
73170,101,10,18,18.0,20.0
73171,101,10,19,20.0,19.0
73172,101,10,20,20.0,19.0
73173,101,10,21,22.0,19.0
73174,101,10,22,22.0,21.0
73175,101,10,23,21.0,22.0
73176,101,10,24,21.0,22.0
73177,101,10,25,20.0,22.0
73178,101,10,26,21.0,20.0
73179,101,10,27,23.0,18.0
73180,101,10,28,21.0,17.0
73181,101,10,29,23.0,16.0
73182,101,10,30,21.0,18.0
73183,101,10,31,20.0,19.0
73184,101,10,32,18.0,19.0
73185,101,10,33,17.0,20.0
73186,101,10,34,15.0,18.0
73187,101,10,35,15.0,19.0
73188,101,10,36,16.0,19.0
73189,101,10,37,16.0,18.0
73190,101,10,38,17.0,18.0
73191,101,10,39,19.0,18.0
73192,101,10,40,18.0,19.0
73193,101,10,41,16.0,19.0
73194,101,10,42,18.0,19.0
73195,101,10,43,16.0,21.0
73196,101,10,44,16.0,23.0
73197,101,10,45,14.0,21.0
73198,101,10,46,13.0,19.0
73199,101,10,47,12.0,20.0
73200,101,11,0,12.0,22.0
73201,101,11,1,10.0,21.0
73202,101,11,2,8.0,21.0
73203,101,11,3,7.0,23.0
73204,101,11,4,9.0,21.0
73205,101,11,5,11.0,22.0
73206,101,11,6,9.0,22.0
73207,101,11,7,9.0,20.0
73208,101,11,8,8.0,20.0
73209,101,11,9,6.0,19.0
73210,101,11,10,5.0,17.0
73211,101,11,11,5.0,19.0
73212,101,11,12,6.0,19.0
73213,101,11,13,4.0,18.0
73214,101,11,14,4.0,18.0
73215,101,11,15,4.0,19.0
73216,101,11,16,6.0,19.0
73217,101,11,17,6.0,19.0
73218,101,11,18,6.0,19.0
73219,101,11,19,4.0,17.0
73220,101,11,20,4.0,15.0
73221,101,11,21,3.0,16.0
73222,101,11,22,2.0,14.0
73223,101,11,23,0.0,15.0
73224,101,11,24,0.0,13.0
73225,101,11,25,0.0,14.0
73226,101,11,26,1.0,13.0
73227,101,11,27,1.0,12.0
73228,101,11,28,1.0,13.0
73229,101,11,29,1.0,14.0
73230,101,11,30,0.0,13.0
73231,101,11,31,2.0,14.0
73232,101,11,32,1.0,14.0
73233,101,11,33,2.0,14.0
73234,101,11,34,0.0,13.0
73235,101,11,35,0.0,15.0
73236,101,11,36,1.0,15.0
73237,101,11,37,0.0,14.0
73238,101,11,38,0.0,12.0
73239,101,11,39,2.0,12.0
73240,101,11,40,0.0,13.0
73241,101,11,41,0.0,13.0
73242,101,11,42,1.0,12.0
73243,101,11,43,1.0,13.0
73244,101,11,44,3.0,13.0
73245,101,11,45,4.0,14.0
73246,101,11,46,3.0,14.0
73247,101,11,47,2.0,14.0
73248,101,12,0,0.0,16.0
73249,101,12,1,0.0,14.0
73250,101,12,2,0.0,16.0
73251,101,12,3,0.0,15.0
73252,101,12,4,2.0,17.0
73253,101,12,5,3.0,17.0
73254,101,12,6,5.0,16.0
73255,101,12,7,6.0,15.0
73256,101,12,8,4.0,17.0
73257,101,12,9,2.0,17.0
73258,101,12,10,2.0,18.0
73259,101,12,11,1.0,19.0
73260,101,12,12,0.0,18.0
73261,101,12,13,0.0,18.0
73262,101,12,14,0.0,17.0
73263,101,12,15,2.0,16.0
73264,101,12,16,0.0,15.0
73265,101,12,17,1.0,15.0
73266,101,12,18,0.0,15.0
73267,101,12,19,1.0,16.0
73268,101,12,20,0.0,15.0
73269,101,12,21,1.0,15.0
73270,101,12,22,3.0,17.0
73271,101,12,23,2.0,15.0
73272,101,12,24,1.0,15.0
73273,101,12,25,2.0,17.0
73274,101,12,26,4.0,15.0
73275,101,12,27,4.0,16.0
73276,101,12,28,3.0,14.0
73277,101,12,29,3.0,14.0
73278,101,12,30,1.0,15.0
73279,101,12,31,1.0,13.0
73280,101,12,32,1.0,13.0
73281,101,12,33,0.0,12.0
73282,101,12,34,1.0,10.0
73283,101,12,35,1.0,9.0
73284,101,12,36,0.0,9.0
73285,101,12,37,1.0,9.0
73286,101,12,38,0.0,7.0
73287,101,12,39,0.0,9.0
73288,101,12,40,1.0,10.0
73289,101,12,41,1.0,12.0
73290,101,12,42,3.0,10.0
73291,101,12,43,3.0,12.0
73292,101,12,44,4.0,11.0
73293,101,12,45,2.0,11.0
73294,101,12,46,4.0,9.0
73295,101,12,47,6.0,11.0
73296,101,13,0,8.0,11.0
73297,101,13,1,6.0,11.0
73298,101,13,2,4.0,12.0
73299,101,13,3,4.0,13.0
73300,101,13,4,5.0,13.0
73301,101,13,5,4.0,15.0
73302,101,13,6,5.0,17.0
73303,101,13,7,4.0,15.0
73304,101,13,8,6.0,14.0
73305,101,13,9,8.0,15.0
73306,101,13,10,9.0,13.0
73307,101,13,11,8.0,13.0
73308,101,13,12,10.0,11.0
73309,101,13,13,12.0,11.0
73310,101,13,14,12.0,10.0
73311,101,13,15,14.0,11.0
73312,101,13,16,14.0,11.0
73313,101,13,17,16.0,10.0
73314,101,13,18,15.0,12.0
73315,101,13,19,16.0,11.0
73316,101,13,20,15.0,10.0
73317,101,13,21,13.0,9.0
73318,101,13,22,11.0,9.0
73319,101,13,23,10.0,11.0
73320,101,13,24,8.0,10.0
73321,101,13,25,10.0,10.0
73322,101,13,26,8.0,9.0
73323,101,13,27,10.0,10.0
73324,101,13,28,9.0,11.0
73325,101,13,29,9.0,13.0
73326,101,13,30,10.0,13.0
73327,101,13,31,11.0,11.0
73328,101,13,32,13.0,13.0
73329,101,13,33,14.0,14.0
73330,101,13,34,13.0,14.0
73331,101,13,35,12.0,12.0
73332,101,13,36,14.0,14.0
73333,101,13,37,15.0,15.0
73334,101,13,38,17.0,16.0
73335,101,13,39,19.0,17.0
73336,101,13,40,17.0,18.0
73337,101,13,41,17.0,16.0
73338,101,13,42,17.0,14.0
73339,101,13,43,17.0,16.0
73340,101,13,44,19.0,16.0
73341,101,13,45,21.0,16.0
73342,101,13,46,21.0,18.0
73343,101,13,47,21.0,19.0
73344,101,14,0,19.0,17.0
73345,101,14,1,20.0,19.0
73346,101,14,2,18.0,17.0
73347,101,14,3,18.0,19.0
73348,101,14,4,17.0,17.0
73349,101,14,5,16.0,18.0
73350,101,14,6,16.0,19.0
73351,101,14,7,17.0,20.0
73352,101,14,8,18.0,22.0
73353,101,14,9,17.0,23.0
73354,101,14,10,16.0,21.0
73355,101,14,11,16.0,20.0
73356,101,14,12,18.0,21.0
73357,101,14,13,18.0,22.0
73358,101,14,14,18.0,23.0
73359,101,14,15,19.0,24.0
73360,101,14,16,18.0,22.0
73361,101,14,17,17.0,24.0
73362,101,14,18,19.0,22.0
73363,101,14,19,18.0,23.0
73364,101,14,20,19.0,24.0
73365,101,14,21,20.0,23.0
73366,101,14,22,20.0,22.0
73367,101,14,23,20.0,23.0
73368,101,14,24,22.0,21.0
73369,101,14,25,22.0,20.0
73370,101,14,26,21.0,22.0
73371,101,14,27,22.0,21.0
73372,101,14,28,20.0,19.0
73373,101,14,29,18.0,20.0
73374,101,14,30,19.0,20.0
73375,101,14,31,20.0,21.0
73376,101,14,32,21.0,19.0
73377,101,14,33,22.0,21.0
73378,101,14,34,20.0,20.0
73379,101,14,35,18.0,21.0
73380,101,14,36,20.0,22.0
73381,101,14,37,22.0,23.0
73382,101,14,38,20.0,21.0
73383,101,14,39,20.0,22.0
73384,101,14,40,21.0,24.0
73385,101,14,41,21.0,23.0
73386,101,14,42,23.0,24.0
73387,101,14,43,22.0,23.0
73388,101,14,44,21.0,21.0
73389,101,14,45,22.0,20.0
73390,101,14,46,23.0,21.0
73391,101,14,47,22.0,20.0
73392,101,15,0,24.0,19.0
73393,101,15,1,24.0,21.0
73394,101,15,2,23.0,20.0
73395,101,15,3,21.0,19.0
73396,101,15,4,22.0,19.0
73397,101,15,5,21.0,21.0
73398,101,15,6,23.0,19.0
73399,101,15,7,23.0,21.0
73400,101,15,8,22.0,19.0
73401,101,15,9,20.0,17.0
73402,101,15,10,19.0,15.0
73403,101,15,11,17.0,16.0
73404,101,15,12,19.0,17.0
73405,101,15,13,19.0,17.0
73406,101,15,14,21.0,16.0
73407,101,15,15,23.0,14.0
73408,101,15,16,23.0,14.0
73409,101,15,17,23.0,12.0
73410,101,15,18,21.0,14.0
73411,101,15,19,23.0,13.0
73412,101,15,20,24.0,13.0
73413,101,15,21,22.0,13.0
73414,101,15,22,24.0,15.0
73415,101,15,23,22.0,14.0
73416,101,15,24,21.0,15.0
73417,101,15,25,19.0,16.0
73418,101,15,26,17.0,18.0
73419,101,15,27,17.0,16.0
73420,101,15,28,15.0,16.0
73421,101,15,29,15.0,16.0
73422,101,15,30,13.0,18.0
73423,101,15,31,13.0,19.0
73424,101,15,32,12.0,19.0
73425,101,15,33,12.0,17.0
73426,101,15,34,10.0,17.0
73427,101,15,35,11.0,17.0
73428,101,15,36,11.0,17.0
73429,101,15,37,11.0,18.0
73430,101,15,38,9.0,18.0
73431,101,15,39,8.0,19.0
73432,101,15,40,8.0,19.0
73433,101,15,41,10.0,19.0
73434,101,15,42,9.0,18.0
73435,101,15,43,10.0,18.0
73436,101,15,44,11.0,19.0
73437,101,15,45,13.0,18.0
73438,101,15,46,15.0,18.0
73439,101,15,47,15.0,20.0
73440,102,1,0,12.0,19.0
73441,102,1,1,12.0,19.0
73442,102,1,2,10.0,17.0
73443,102,1,3,8.0,17.0
73444,102,1,4,7.0,19.0
73445,102,1,5,6.0,20.0
73446,102,1,6,5.0,21.0
73447,102,1,7,4.0,23.0
73448,102,1,8,5.0,21.0
73449,102,1,9,7.0,20.0
73450,102,1,10,6.0,19.0
73451,102,1,11,5.0,20.0
73452,102,1,12,3.0,21.0
73453,102,1,13,4.0,20.0
73454,102,1,14,4.0,20.0
73455,102,1,15,3.0,22.0
73456,102,1,16,2.0,24.0
73457,102,1,17,0.0,22.0
73458,102,1,18,1.0,20.0
73459,102,1,19,2.0,22.0
73460,102,1,20,2.0,20.0
73461,102,1,21,4.0,20.0
73462,102,1,22,4.0,19.0
73463,102,1,23,3.0,19.0
73464,102,1,24,2.0,20.0
73465,102,1,25,4.0,21.0
73466,102,1,26,5.0,19.0
73467,102,1,27,6.0,20.0
73468,102,1,28,7.0,22.0
73469,102,1,29,9.0,21.0
73470,102,1,30,8.0,22.0
73471,102,1,31,7.0,20.0
73472,102,1,32,6.0,19.0
73473,102,1,33,7.0,18.0
73474,102,1,34,9.0,19.0
73475,102,1,35,10.0,18.0
73476,102,1,36,12.0,20.0
73477,102,1,37,11.0,22.0
73478,102,1,38,11.0,20.0
73479,102,1,39,9.0,18.0
73480,102,1,40,10.0,16.0
73481,102,1,41,9.0,14.0
73482,102,1,42,7.0,14.0
73483,102,1,43,5.0,14.0
73484,102,1,44,3.0,12.0
73485,102,1,45,2.0,12.0
73486,102,1,46,2.0,12.0
73487,102,1,47,3.0,10.0
73488,102,2,0,4.0,10.0
73489,102,2,1,5.0,12.0
73490,102,2,2,3.0,13.0
73491,102,2,3,2.0,11.0
73492,102,2,4,3.0,12.0
73493,102,2,5,1.0,10.0
73494,102,2,6,3.0,12.0
73495,102,2,7,3.0,12.0
73496,102,2,8,4.0,14.0
73497,102,2,9,3.0,12.0
73498,102,2,10,4.0,14.0
73499,102,2,11,3.0,16.0
73500,102,2,12,3.0,17.0
73501,102,2,13,3.0,16.0
73502,102,2,14,4.0,14.0
73503,102,2,15,3.0,14.0
73504,102,2,16,4.0,14.0
73505,102,2,17,2.0,13.0
73506,102,2,18,1.0,14.0
73507,102,2,19,2.0,16.0
73508,102,2,20,2.0,15.0
73509,102,2,21,3.0,16.0
73510,102,2,22,4.0,17.0
73511,102,2,23,6.0,19.0
73512,102,2,24,7.0,21.0
73513,102,2,25,7.0,19.0
73514,102,2,26,5.0,21.0
73515,102,2,27,5.0,22.0
73516,102,2,28,4.0,23.0
73517,102,2,29,4.0,24.0
73518,102,2,30,5.0,24.0
73519,102,2,31,4.0,23.0
73520,102,2,32,6.0,22.0
73521,102,2,33,4.0,24.0
73522,102,2,34,3.0,22.0
73523,102,2,35,1.0,24.0
73524,102,2,36,0.0,22.0
73525,102,2,37,0.0,23.0
73526,102,2,38,2.0,21.0
73527,102,2,39,4.0,20.0
73528,102,2,40,3.0,22.0
73529,102,2,41,5.0,22.0
73530,102,2,42,6.0,23.0
73531,102,2,43,8.0,22.0
73532,102,2,44,10.0,23.0
73533,102,2,45,10.0,21.0
73534,102,2,46,9.0,23.0
73535,102,2,47,9.0,24.0
73536,102,3,0,7.0,23.0
73537,102,3,1,8.0,22.0
73538,102,3,2,10.0,23.0
73539,102,3,3,10.0,24.0
73540,102,3,4,9.0,23.0
73541,102,3,5,10.0,22.0
73542,102,3,6,8.0,20.0
73543,102,3,7,10.0,20.0
73544,102,3,8,12.0,21.0
73545,102,3,9,13.0,23.0
73546,102,3,10,11.0,22.0
73547,102,3,11,12.0,22.0
73548,102,3,12,12.0,23.0
73549,102,3,13,14.0,21.0
73550,102,3,14,14.0,22.0
